{'acceleration': {'y': 0.1604858934879303, 'x': -0.18710140883922577, 'z': 0.9604092836380005}, 'pressure': 782.3, 'temperature': 24.9, 'compass': {'y': -10.45297908782959, 'x': -2.7572591304779053, 'z': -0.16049666702747345}, 'orientation': {'yaw': 107.13418773561547, 'roll': 9.854173462765857, 'pitch': 14.96703963202584}, 'time': '2018-06-13T16:26:03.145364', 'gyroscope': {'y': 0.0007811728864908218, 'x': 0.007445226423442364, 'z': -0.003710794262588024}, 'humidity': 48.8},
{'acceleration': {'y': 0.40230730175971985, 'x': -0.15624696016311646, 'z': 0.8197962045669556}, 'pressure': 781.8, 'temperature': 17.7, 'compass': {'y': 3.829249143600464, 'x': -48.926734924316406, 'z': -13.224334716796875}, 'orientation': {'yaw': 211.98809313853118, 'roll': 34.33886142960373, 'pitch': 21.371748997881816}, 'time': '2018-06-13T16:28:49.014877', 'gyroscope': {'y': 0.02733280323445797, 'x': 0.05382472276687622, 'z': -0.06862960755825043}, 'humidity': 59.7},
{'acceleration': {'y': 0.42852887511253357, 'x': -0.2655951678752899, 'z': 0.8639053106307983}, 'pressure': 781.8, 'temperature': 17.8, 'compass': {'y': 4.371092796325684, 'x': -48.875633239746094, 'z': -13.825379371643066}, 'orientation': {'yaw': 207.6884070937381, 'roll': 39.92948396338047, 'pitch': 22.00370883574266}, 'time': '2018-06-13T16:28:50.107647', 'gyroscope': {'y': 0.025500206276774406, 'x': 0.055046454071998596, 'z': -0.07229480147361755}, 'humidity': 59.7},
{'acceleration': {'y': 0.5263742804527283, 'x': -0.41246238350868225, 'z': 0.7720316648483276}, 'pressure': 781.8, 'temperature': 17.9, 'compass': {'y': 4.492315769195557, 'x': -48.98241424560547, 'z': -13.910866737365723}, 'orientation': {'yaw': 209.11355338481795, 'roll': 41.45491109185444, 'pitch': 16.95565603906422}, 'time': '2018-06-13T16:28:51.196561', 'gyroscope': {'y': 0.0010655969381332397, 'x': 0.013202188536524773, 'z': 0.050489116460084915}, 'humidity': 60.3},
{'acceleration': {'y': 0.44431042671203613, 'x': -0.21005713939666748, 'z': 0.7366955876350403}, 'pressure': 781.8, 'temperature': 17.7, 'compass': {'y': 3.9215667247772217, 'x': -48.83083724975586, 'z': -14.218505859375}, 'orientation': {'yaw': 209.94780635042164, 'roll': 37.838172247076365, 'pitch': 15.126698718969472}, 'time': '2018-06-13T16:28:52.285639', 'gyroscope': {'y': -0.01817665807902813, 'x': -0.1572292149066925, 'z': 0.03674464672803879}, 'humidity': 59.9},
{'acceleration': {'y': 0.3219429552555084, 'x': -0.22363309562206268, 'z': 0.7142754793167114}, 'pressure': 781.7, 'temperature': 17.8, 'compass': {'y': 3.3978793621063232, 'x': -48.84556198120117, 'z': -13.864831924438477}, 'orientation': {'yaw': 209.10378621430485, 'roll': 38.38883575834113, 'pitch': 14.200210025040276}, 'time': '2018-06-13T16:28:53.378395', 'gyroscope': {'y': 0.01576235331594944, 'x': 0.07994704693555832, 'z': 0.03072170354425907}, 'humidity': 59.6},
{'acceleration': {'y': 0.46713289618492126, 'x': -0.25177237391471863, 'z': 0.8236953020095825}, 'pressure': 781.8, 'temperature': 17.9, 'compass': {'y': 3.6898834705352783, 'x': -48.62513732910156, 'z': -13.296638488769531}, 'orientation': {'yaw': 207.52474210084628, 'roll': 35.27127104376968, 'pitch': 17.96374244168662}, 'time': '2018-06-13T16:28:54.467411', 'gyroscope': {'y': 0.040807828307151794, 'x': 0.0017562955617904663, 'z': -0.00531934667378664}, 'humidity': 60.5},
{'acceleration': {'y': 0.36200371384620667, 'x': -0.25917741656303406, 'z': 0.8061491847038269}, 'pressure': 781.8, 'temperature': 17.8, 'compass': {'y': 4.00469970703125, 'x': -48.78154373168945, 'z': -13.374381065368652}, 'orientation': {'yaw': 206.4657895719275, 'roll': 35.263464137548354, 'pitch': 16.462220975307698}, 'time': '2018-06-13T16:28:55.556307', 'gyroscope': {'y': -0.017835235223174095, 'x': -0.0556650385260582, 'z': 0.03896838426589966}, 'humidity': 61.6},
{'acceleration': {'y': 0.4870418906211853, 'x': -0.32557621598243713, 'z': 0.8156533241271973}, 'pressure': 781.8, 'temperature': 17.7, 'compass': {'y': 3.366487741470337, 'x': -48.501251220703125, 'z': -12.67846393585205}, 'orientation': {'yaw': 207.41401107402203, 'roll': 38.51837712613959, 'pitch': 17.993918217439738}, 'time': '2018-06-13T16:28:56.649081', 'gyroscope': {'y': 0.043251290917396545, 'x': 0.035353884100914, 'z': -0.03341914713382721}, 'humidity': 59.9},
{'acceleration': {'y': 0.5033090114593506, 'x': -0.35025978088378906, 'z': 0.8212583661079407}, 'pressure': 781.7, 'temperature': 17.9, 'compass': {'y': 3.370392084121704, 'x': -48.95780563354492, 'z': -12.782205581665039}, 'orientation': {'yaw': 204.05537483269498, 'roll': 36.299456985572135, 'pitch': 18.647020905876357}, 'time': '2018-06-13T16:28:57.738092', 'gyroscope': {'y': -0.0019250530749559402, 'x': 0.00015341490507125854, 'z': 0.006984792649745941}, 'humidity': 60.0},
{'acceleration': {'y': 0.5040373802185059, 'x': -0.1745128035545349, 'z': 1.0245015621185303}, 'pressure': 781.8, 'temperature': 17.7, 'compass': {'y': 3.384765386581421, 'x': -49.21672439575195, 'z': -13.029467582702637}, 'orientation': {'yaw': 203.3349128186637, 'roll': 35.60010708626536, 'pitch': 18.181762079993426}, 'time': '2018-06-13T16:28:58.826959', 'gyroscope': {'y': 0.017622636631131172, 'x': -0.0019846130162477493, 'z': -0.043106161057949066}, 'humidity': 60.4},
{'acceleration': {'y': 0.4746595025062561, 'x': -0.32557621598243713, 'z': 0.8427037000656128}, 'pressure': 781.8, 'temperature': 17.9, 'compass': {'y': 3.198439359664917, 'x': -49.09086227416992, 'z': -12.816055297851562}, 'orientation': {'yaw': 200.99392012215517, 'roll': 35.64401495734479, 'pitch': 16.723236654439734}, 'time': '2018-06-13T16:28:59.917373', 'gyroscope': {'y': 0.011819414794445038, 'x': 0.027031486853957176, 'z': 0.00881738867610693}, 'humidity': 60.2},
{'acceleration': {'y': 0.49335452914237976, 'x': -0.23251917958259583, 'z': 1.0742157697677612}, 'pressure': 781.8, 'temperature': 17.8, 'compass': {'y': 3.3974106311798096, 'x': -49.16210174560547, 'z': -12.174118995666504}, 'orientation': {'yaw': 200.90489543651324, 'roll': 36.55566421152849, 'pitch': 13.887228559155488}, 'time': '2018-06-13T16:29:01.010282', 'gyroscope': {'y': 0.020676961168646812, 'x': 0.04902263730764389, 'z': 0.0695984810590744}, 'humidity': 59.9},
{'acceleration': {'y': 0.5831877589225769, 'x': -0.3435952365398407, 'z': 0.8380734324455261}, 'pressure': 781.8, 'temperature': 17.6, 'compass': {'y': 3.386798620223999, 'x': -49.04331970214844, 'z': -12.121665000915527}, 'orientation': {'yaw': 197.2359637011925, 'roll': 37.94821000969986, 'pitch': 12.488299095431096}, 'time': '2018-06-13T16:29:02.101304', 'gyroscope': {'y': -0.019945576786994934, 'x': 0.08506368845701218, 'z': -0.000651022419333458}, 'humidity': 60.2},
{'acceleration': {'y': 0.4807293117046356, 'x': -0.3423610329627991, 'z': 0.7859223484992981}, 'pressure': 781.8, 'temperature': 17.7, 'compass': {'y': 3.403752565383911, 'x': -48.85783386230469, 'z': -12.079392433166504}, 'orientation': {'yaw': 195.790463446386, 'roll': 35.19174032107405, 'pitch': 12.352380892268782}, 'time': '2018-06-13T16:29:03.190868', 'gyroscope': {'y': -0.0013141874223947525, 'x': -0.06398743391036987, 'z': 0.012482579797506332}, 'humidity': 59.9},
{'acceleration': {'y': 0.3586046099662781, 'x': -0.06689245998859406, 'z': 0.856594443321228}, 'pressure': 781.8, 'temperature': 17.7, 'compass': {'y': 3.6067020893096924, 'x': -48.637088775634766, 'z': -12.05046272277832}, 'orientation': {'yaw': 196.4799710430988, 'roll': 35.18925413221617, 'pitch': 11.487030075374015}, 'time': '2018-06-13T16:29:04.280147', 'gyroscope': {'y': 0.010597685351967812, 'x': 0.012981584295630455, 'z': 0.03997151553630829}, 'humidity': 60.0},
{'acceleration': {'y': 0.5351148247718811, 'x': -0.3356964588165283, 'z': 0.8985102772712708}, 'pressure': 781.7, 'temperature': 17.7, 'compass': {'y': 3.1955151557922363, 'x': -48.321937561035156, 'z': -11.996269226074219}, 'orientation': {'yaw': 196.04920467252444, 'roll': 36.58208338323809, 'pitch': 13.522763688628086}, 'time': '2018-06-13T16:29:05.369425', 'gyroscope': {'y': -0.02513793110847473, 'x': -0.021837733685970306, 'z': -0.04860394448041916}, 'humidity': 59.2},
{'acceleration': {'y': 0.3853118121623993, 'x': -0.05924055725336075, 'z': 0.8232079744338989}, 'pressure': 781.8, 'temperature': 17.5, 'compass': {'y': 3.0130646228790283, 'x': -48.64411163330078, 'z': -12.501331329345703}, 'orientation': {'yaw': 194.97362746316585, 'roll': 38.621963775092006, 'pitch': 13.102621677307676}, 'time': '2018-06-13T16:29:06.461152', 'gyroscope': {'y': -0.01964014396071434, 'x': -0.027030088007450104, 'z': -0.02080957405269146}, 'humidity': 59.9},
{'acceleration': {'y': 0.5302589535713196, 'x': -0.3398926854133606, 'z': 0.8631742596626282}, 'pressure': 781.7, 'temperature': 17.8, 'compass': {'y': 0.6117871403694153, 'x': -48.86695098876953, 'z': -11.333375930786133}, 'orientation': {'yaw': 153.99565800839858, 'roll': 32.83603539709333, 'pitch': 21.239644601597305}, 'time': '2018-06-13T16:29:07.550531', 'gyroscope': {'y': -0.2844502329826355, 'x': 0.148899108171463, 'z': -0.7043678164482117}, 'humidity': 58.9},
{'acceleration': {'y': 0.3110172748565674, 'x': -0.13452543318271637, 'z': 0.8229642510414124}, 'pressure': 781.5, 'temperature': 17.8, 'compass': {'y': -6.874693870544434, 'x': -46.23737716674805, 'z': -6.73724889755249}, 'orientation': {'yaw': 137.14403770322468, 'roll': 27.951693697083638, 'pitch': 17.640278342973158}, 'time': '2018-06-13T16:29:08.639885', 'gyroscope': {'y': -0.18762809038162231, 'x': 0.043219417333602905, 'z': -0.14389891922473907}, 'humidity': 58.1},
{'acceleration': {'y': 0.46543335914611816, 'x': -0.196234330534935, 'z': 1.132459282875061}, 'pressure': 781.4, 'temperature': 17.8, 'compass': {'y': -13.632338523864746, 'x': -41.82191467285156, 'z': -2.307676315307617}, 'orientation': {'yaw': 140.2389740010759, 'roll': 26.765462300528966, 'pitch': 15.598406950976186}, 'time': '2018-06-13T16:29:09.729195', 'gyroscope': {'y': 0.015179174020886421, 'x': -0.049632102251052856, 'z': 0.02011839486658573}, 'humidity': 58.3},
{'acceleration': {'y': 0.39065325260162354, 'x': -0.16365203261375427, 'z': 0.9348210692405701}, 'pressure': 781.4, 'temperature': 17.9, 'compass': {'y': -16.31927490234375, 'x': -40.35986328125, 'z': -0.492491215467453}, 'orientation': {'yaw': 147.08790521017116, 'roll': 27.297298395346594, 'pitch': 10.895003792269296}, 'time': '2018-06-13T16:29:10.818519', 'gyroscope': {'y': -0.0013141874223947525, 'x': -0.06979065388441086, 'z': 0.0796777531504631}, 'humidity': 58.4},
{'acceleration': {'y': 0.3901676833629608, 'x': -0.21993055939674377, 'z': 1.0374175310134888}, 'pressure': 781.5, 'temperature': 18.0, 'compass': {'y': -16.674854278564453, 'x': -40.566837310791016, 'z': -0.0662151426076889}, 'orientation': {'yaw': 146.1790255976959, 'roll': 30.059925499509163, 'pitch': 12.374030030616783}, 'time': '2018-06-13T16:29:11.911697', 'gyroscope': {'y': -0.004063080996274948, 'x': -0.01511821523308754, 'z': 0.012482579797506332}, 'humidity': 58.0},
{'acceleration': {'y': 0.38434064388275146, 'x': -0.15822166204452515, 'z': 0.868535578250885}, 'pressure': 781.4, 'temperature': 18.0, 'compass': {'y': -16.754423141479492, 'x': -40.34502029418945, 'z': 0.3480846881866455}, 'orientation': {'yaw': 143.81082142753405, 'roll': 32.2209051453474, 'pitch': 8.998216717300798}, 'time': '2018-06-13T16:29:13.001010', 'gyroscope': {'y': 0.012430280447006226, 'x': 0.11285805702209473, 'z': -0.009203135967254639}, 'humidity': 57.3},
{'acceleration': {'y': 0.48558512330055237, 'x': -0.2542407214641571, 'z': 0.766670286655426}, 'pressure': 781.5, 'temperature': 18.1, 'compass': {'y': -17.149391174316406, 'x': -40.20207977294922, 'z': 0.33141446113586426}, 'orientation': {'yaw': 144.3152035769828, 'roll': 34.7281958726728, 'pitch': 9.674894657431361}, 'time': '2018-06-13T16:29:14.090341', 'gyroscope': {'y': 0.004183599725365639, 'x': 0.01786850579082966, 'z': 0.011260849423706532}, 'humidity': 57.7},
{'acceleration': {'y': 0.4588779807090759, 'x': -0.2776900827884674, 'z': 0.902653157711029}, 'pressure': 781.4, 'temperature': 17.9, 'compass': {'y': -17.40532112121582, 'x': -40.30266189575195, 'z': -0.3605431318283081}, 'orientation': {'yaw': 153.17033893022924, 'roll': 37.52025767706353, 'pitch': 8.702585639455135}, 'time': '2018-06-13T16:29:15.179583', 'gyroscope': {'y': 0.04969306290149689, 'x': 0.058491051197052, 'z': 0.13923712074756622}, 'humidity': 57.1},
{'acceleration': {'y': 0.5127779245376587, 'x': -0.1436583399772644, 'z': 0.7722753286361694}, 'pressure': 781.3, 'temperature': 17.9, 'compass': {'y': -16.34102439880371, 'x': -41.87245559692383, 'z': -0.8859312534332275}, 'orientation': {'yaw': 151.96875839106227, 'roll': 32.15588857463805, 'pitch': 4.708975739295973}, 'time': '2018-06-13T16:29:16.272758', 'gyroscope': {'y': -0.10661502182483673, 'x': -0.07063766568899155, 'z': -0.03928372263908386}, 'humidity': 56.7},
{'acceleration': {'y': 0.4003649652004242, 'x': -0.13650010526180267, 'z': 0.9640647172927856}, 'pressure': 781.0, 'temperature': 17.9, 'compass': {'y': -16.018190383911133, 'x': -42.72774124145508, 'z': -1.548332691192627}, 'orientation': {'yaw': 150.437293375362, 'roll': 31.916650953674598, 'pitch': 3.622765206060144}, 'time': '2018-06-13T16:29:17.362945', 'gyroscope': {'y': -0.04675022512674332, 'x': 0.0154943335801363, 'z': -0.008740461431443691}, 'humidity': 55.5},
{'acceleration': {'y': 0.425129771232605, 'x': -0.13526593148708344, 'z': 0.9506614208221436}, 'pressure': 780.6, 'temperature': 18.0, 'compass': {'y': -16.393529891967773, 'x': -42.93451690673828, 'z': -1.9768633842468262}, 'orientation': {'yaw': 151.42204272913776, 'roll': 35.54332772369504, 'pitch': 1.2896993709702564}, 'time': '2018-06-13T16:29:18.452535', 'gyroscope': {'y': -0.024453645572066307, 'x': 0.12514464557170868, 'z': 0.029744047671556473}, 'humidity': 54.3},
{'acceleration': {'y': 0.49723920226097107, 'x': -0.2658419907093048, 'z': 0.7800736427307129}, 'pressure': 780.5, 'temperature': 17.9, 'compass': {'y': -16.012344360351562, 'x': -42.46929931640625, 'z': -1.4181900024414062}, 'orientation': {'yaw': 152.33153705863833, 'roll': 34.22439770439807, 'pitch': 1.9030117251799086}, 'time': '2018-06-13T16:29:19.541829', 'gyroscope': {'y': 0.007311346009373665, 'x': -0.04864651709794998, 'z': -0.016376275569200516}, 'humidity': 54.5},
{'acceleration': {'y': 0.3809415400028229, 'x': -0.13724061846733093, 'z': 0.9128884077072144}, 'pressure': 780.4, 'temperature': 18.0, 'compass': {'y': -15.918075561523438, 'x': -42.0883674621582, 'z': -0.9455196261405945}, 'orientation': {'yaw': 153.616145377356, 'roll': 35.05945321722925, 'pitch': 0.599969206140062}, 'time': '2018-06-13T16:29:20.631310', 'gyroscope': {'y': -0.056829504668712616, 'x': 0.0380963459610939, 'z': -0.007213299162685871}, 'humidity': 53.7},
{'acceleration': {'y': 0.49456846714019775, 'x': -0.29447492957115173, 'z': 1.0405855178833008}, 'pressure': 780.4, 'temperature': 18.0, 'compass': {'y': -15.550726890563965, 'x': -42.110897064208984, 'z': -0.8404638767242432}, 'orientation': {'yaw': 154.54647178382507, 'roll': 37.42049934914091, 'pitch': 1.5450116287019215}, 'time': '2018-06-13T16:29:21.720681', 'gyroscope': {'y': 0.001202695071697235, 'x': -0.03154229000210762, 'z': 0.020581070333719254}, 'humidity': 54.0},
{'acceleration': {'y': 0.46761849522590637, 'x': -0.1730317920446396, 'z': 0.8614683747291565}, 'pressure': 780.4, 'temperature': 18.0, 'compass': {'y': -15.769039154052734, 'x': -42.24021911621094, 'z': -1.3107331991195679}, 'orientation': {'yaw': 159.69908453141267, 'roll': 39.2558497262988, 'pitch': 1.4165855027288758}, 'time': '2018-06-13T16:29:22.814207', 'gyroscope': {'y': -0.07149027287960052, 'x': 0.028933370485901833, 'z': 0.004087707959115505}, 'humidity': 53.8},
{'acceleration': {'y': 0.4841283857822418, 'x': -0.3277977705001831, 'z': 0.7006284594535828}, 'pressure': 780.4, 'temperature': 17.9, 'compass': {'y': -12.499371528625488, 'x': -44.64202880859375, 'z': -3.2354624271392822}, 'orientation': {'yaw': 227.6537330566024, 'roll': 21.808549840587887, 'pitch': 356.50125758233236}, 'time': '2018-06-13T16:29:23.903829', 'gyroscope': {'y': 0.6847609281539917, 'x': -0.2444288283586502, 'z': 1.3098121881484985}, 'humidity': 53.2},
{'acceleration': {'y': 0.41177621483802795, 'x': -0.06516461074352264, 'z': 0.8119979500770569}, 'pressure': 780.6, 'temperature': 17.8, 'compass': {'y': 2.15716290473938, 'x': -35.42398452758789, 'z': -8.872081756591797}, 'orientation': {'yaw': 315.6392020012366, 'roll': 12.21548938714974, 'pitch': 18.32272352408415}, 'time': '2018-06-13T16:29:24.993038', 'gyroscope': {'y': 0.9245255589485168, 'x': -0.4512067139148712, 'z': 1.7749860286712646}, 'humidity': 57.8},
{'acceleration': {'y': 0.4952968657016754, 'x': -0.11700009554624557, 'z': 0.7496115565299988}, 'pressure': 780.8, 'temperature': 17.9, 'compass': {'y': 5.881137371063232, 'x': -17.346439361572266, 'z': -8.152796745300293}, 'orientation': {'yaw': 303.20938469302644, 'roll': 17.57892616875352, 'pitch': 14.178505391405269}, 'time': '2018-06-13T16:29:26.083845', 'gyroscope': {'y': -0.149070143699646, 'x': 0.1340021938085556, 'z': -0.23781491816043854}, 'humidity': 56.8},
{'acceleration': {'y': 0.44916626811027527, 'x': -0.270285040140152, 'z': 0.9253169298171997}, 'pressure': 780.8, 'temperature': 18.0, 'compass': {'y': 8.05327320098877, 'x': -7.456706523895264, 'z': -7.685855865478516}, 'orientation': {'yaw': 277.9787239556073, 'roll': 15.910143614884737, 'pitch': 11.535102654299859}, 'time': '2018-06-13T16:29:27.172977', 'gyroscope': {'y': -0.07210113108158112, 'x': -0.00985657423734665, 'z': -0.21276946365833282}, 'humidity': 59.6},
{'acceleration': {'y': 0.5008810758590698, 'x': -0.44381049275398254, 'z': 0.7713005542755127}, 'pressure': 781.0, 'temperature': 17.9, 'compass': {'y': 11.485513687133789, 'x': -8.996838569641113, 'z': -6.981381893157959}, 'orientation': {'yaw': 277.5535378495848, 'roll': 20.14199222084124, 'pitch': 2.800103711808193}, 'time': '2018-06-13T16:29:28.262195', 'gyroscope': {'y': -0.09103795886039734, 'x': 0.0637526884675026, 'z': 0.07494807243347168}, 'humidity': 57.9},
{'acceleration': {'y': 0.3683163523674011, 'x': -0.15698747336864471, 'z': 0.9967200756072998}, 'pressure': 780.7, 'temperature': 17.8, 'compass': {'y': 12.384549140930176, 'x': -11.066001892089844, 'z': -4.469329357147217}, 'orientation': {'yaw': 279.2341946873256, 'roll': 26.548917983082884, 'pitch': 349.2925685702649}, 'time': '2018-06-13T16:29:29.355245', 'gyroscope': {'y': -0.041252441704273224, 'x': 0.06772331148386002, 'z': 0.21972313523292542}, 'humidity': 56.8},
{'acceleration': {'y': 0.34306588768959045, 'x': -0.29842430353164673, 'z': 0.8873002529144287}, 'pressure': 780.6, 'temperature': 17.8, 'compass': {'y': 12.828948020935059, 'x': -12.246272087097168, 'z': -2.6449429988861084}, 'orientation': {'yaw': 273.5674326197762, 'roll': 24.852886389520336, 'pitch': 350.68086172190425}, 'time': '2018-06-13T16:29:30.446935', 'gyroscope': {'y': 0.05098821222782135, 'x': 0.023741016164422035, 'z': -0.032564204186201096}, 'humidity': 56.8},
{'acceleration': {'y': 0.3913816213607788, 'x': -0.4563991129398346, 'z': 0.6397042274475098}, 'pressure': 780.5, 'temperature': 17.8, 'compass': {'y': 13.242536544799805, 'x': -13.793107986450195, 'z': -2.297605514526367}, 'orientation': {'yaw': 268.9552927412117, 'roll': 29.268593442649824, 'pitch': 355.8227766857043}, 'time': '2018-06-13T16:29:31.536179', 'gyroscope': {'y': -0.02934056892991066, 'x': 0.004193326458334923, 'z': -0.04203261807560921}, 'humidity': 56.0},
{'acceleration': {'y': 0.3683163523674011, 'x': -0.42653200030326843, 'z': 0.9764932990074158}, 'pressure': 780.5, 'temperature': 17.9, 'compass': {'y': 13.48827075958252, 'x': -9.083672523498535, 'z': -4.660321235656738}, 'orientation': {'yaw': 265.51704381491896, 'roll': 26.452205919530087, 'pitch': 359.0134661525819}, 'time': '2018-06-13T16:29:32.625650', 'gyroscope': {'y': -0.15151360630989075, 'x': 0.09032532572746277, 'z': 0.08502735197544098}, 'humidity': 54.1},
{'acceleration': {'y': 0.559394121170044, 'x': -0.12168997526168823, 'z': 0.9599218368530273}, 'pressure': 780.3, 'temperature': 17.9, 'compass': {'y': 12.664735794067383, 'x': -0.706109344959259, 'z': -11.468685150146484}, 'orientation': {'yaw': 257.222523558558, 'roll': 31.676262445836, 'pitch': 34.266324820618195}, 'time': '2018-06-13T16:29:33.714884', 'gyroscope': {'y': 0.3875749409198761, 'x': -0.09171251952648163, 'z': -0.33769139647483826}, 'humidity': 55.6},
{'acceleration': {'y': 0.5249175429344177, 'x': -0.006417726632207632, 'z': 0.8405104875564575}, 'pressure': 780.2, 'temperature': 17.8, 'compass': {'y': 11.838329315185547, 'x': 0.33303767442703247, 'z': -11.698326110839844}, 'orientation': {'yaw': 256.61505336396624, 'roll': 25.009133796973547, 'pitch': 41.07137206429613}, 'time': '2018-06-13T16:29:34.804125', 'gyroscope': {'y': -0.029035136103630066, 'x': -0.016270658001303673, 'z': -0.005075271241366863}, 'humidity': 53.6},
{'acceleration': {'y': 0.5147202610969543, 'x': -0.3322407901287079, 'z': 0.7627711296081543}, 'pressure': 780.1, 'temperature': 17.7, 'compass': {'y': 12.648174285888672, 'x': -1.5438265800476074, 'z': -8.966282844543457}, 'orientation': {'yaw': 296.36031346505314, 'roll': 48.30977773533845, 'pitch': 30.950404582360406}, 'time': '2018-06-13T16:29:35.897225', 'gyroscope': {'y': 0.2950288653373718, 'x': -0.11614713072776794, 'z': 0.621672511100769}, 'humidity': 54.7},
{'acceleration': {'y': 0.5516247749328613, 'x': -0.24041792750358582, 'z': 0.906552255153656}, 'pressure': 780.1, 'temperature': 17.9, 'compass': {'y': 0.9976633787155151, 'x': -5.533140659332275, 'z': -3.443047285079956}, 'orientation': {'yaw': 26.77304210296039, 'roll': 39.50498087627501, 'pitch': 351.6849618553723}, 'time': '2018-06-13T16:29:36.986599', 'gyroscope': {'y': 1.0366193056106567, 'x': -0.5568864345550537, 'z': 2.068812131881714}, 'humidity': 54.4},
{'acceleration': {'y': 0.36540281772613525, 'x': -0.3460635840892792, 'z': 0.868535578250885}, 'pressure': 780.1, 'temperature': 17.8, 'compass': {'y': -6.03556489944458, 'x': -22.98295783996582, 'z': -1.8894376754760742}, 'orientation': {'yaw': 124.16182884588976, 'roll': 7.211302626642061, 'pitch': 353.1011337047696}, 'time': '2018-06-13T16:29:38.075826', 'gyroscope': {'y': 0.4239214360713959, 'x': -0.163794606924057, 'z': 1.0676040649414062}, 'humidity': 52.6},
{'acceleration': {'y': 0.44698113203048706, 'x': -0.3475445806980133, 'z': 0.8587877154350281}, 'pressure': 780.0, 'temperature': 17.7, 'compass': {'y': -3.4947633743286133, 'x': -38.44440460205078, 'z': -5.484545707702637}, 'orientation': {'yaw': 128.6352612427896, 'roll': 7.12103313902388, 'pitch': 358.3379731435506}, 'time': '2018-06-13T16:29:39.165083', 'gyroscope': {'y': -0.09348142147064209, 'x': -0.012910900637507439, 'z': -0.0062970006838440895}, 'humidity': 53.0},
{'acceleration': {'y': 0.4394545555114746, 'x': -0.20018370449543, 'z': 0.7193930745124817}, 'pressure': 780.1, 'temperature': 17.8, 'compass': {'y': -1.36363685131073, 'x': -44.789310455322266, 'z': -8.294342994689941}, 'orientation': {'yaw': 131.35728287233644, 'roll': 8.779543088380962, 'pitch': 0.976884711111606}, 'time': '2018-06-13T16:29:40.254346', 'gyroscope': {'y': 0.02411014214158058, 'x': -0.0022207582369446754, 'z': 0.032187510281801224}, 'humidity': 54.2},
{'acceleration': {'y': 0.51666259765625, 'x': 0.01575898379087448, 'z': 0.7669140100479126}, 'pressure': 780.0, 'temperature': 17.8, 'compass': {'y': -0.6318702101707458, 'x': -47.08644485473633, 'z': -9.091940879821777}, 'orientation': {'yaw': 73.07264223159801, 'roll': 304.53428429765796, 'pitch': 52.0746872888762}, 'time': '2018-06-13T16:29:41.347619', 'gyroscope': {'y': 0.762951672077179, 'x': -0.24565055966377258, 'z': -0.4219907820224762}, 'humidity': 53.3},
{'acceleration': {'y': 0.4950540363788605, 'x': -0.34631043672561646, 'z': 0.9794176816940308}, 'pressure': 780.0, 'temperature': 17.9, 'compass': {'y': -4.14512825012207, 'x': -50.47492599487305, 'z': -13.856451988220215}, 'orientation': {'yaw': 83.74135673402292, 'roll': 318.0727540062825, 'pitch': 53.8269415845917}, 'time': '2018-06-13T16:29:42.439694', 'gyroscope': {'y': -0.07882065325975418, 'x': 0.12239574640989304, 'z': 0.02485712617635727}, 'humidity': 55.0},
{'acceleration': {'y': 0.37317219376564026, 'x': -0.3860509693622589, 'z': 0.7081830501556396}, 'pressure': 780.1, 'temperature': 17.8, 'compass': {'y': -6.2093329429626465, 'x': -52.50850296020508, 'z': -15.737119674682617}, 'orientation': {'yaw': 123.29468168924328, 'roll': 0.8995600327961859, 'pitch': 28.953550967182988}, 'time': '2018-06-13T16:29:43.528934', 'gyroscope': {'y': -0.6273776292800903, 'x': 0.28824567794799805, 'z': 0.29821932315826416}, 'humidity': 53.5},
{'acceleration': {'y': 0.36588841676712036, 'x': -0.3672914206981659, 'z': 0.7025780081748962}, 'pressure': 780.0, 'temperature': 17.9, 'compass': {'y': -4.911195278167725, 'x': -51.948646545410156, 'z': -13.203595161437988}, 'orientation': {'yaw': 126.23875276870723, 'roll': 5.807897681464017, 'pitch': 23.870433686852994}, 'time': '2018-06-13T16:29:44.618262', 'gyroscope': {'y': -0.031173164024949074, 'x': -0.007107679732143879, 'z': 0.052346061915159225}, 'humidity': 53.4},
{'acceleration': {'y': 0.5564805865287781, 'x': -0.4255446493625641, 'z': 0.9762495756149292}, 'pressure': 780.2, 'temperature': 17.9, 'compass': {'y': -0.8732947111129761, 'x': -47.8570671081543, 'z': -9.454825401306152}, 'orientation': {'yaw': 122.18875111921315, 'roll': 2.8375807463406413, 'pitch': 27.391003468117294}, 'time': '2018-06-13T16:29:45.707520', 'gyroscope': {'y': 0.12551376223564148, 'x': 0.01641063205897808, 'z': -0.19810868799686432}, 'humidity': 54.3},
{'acceleration': {'y': 0.40861988067626953, 'x': -0.34631043672561646, 'z': 0.7018468976020813}, 'pressure': 780.4, 'temperature': 17.8, 'compass': {'y': -1.8660681247711182, 'x': -46.45738983154297, 'z': -7.210611820220947}, 'orientation': {'yaw': 124.5327627593348, 'roll': 4.3900729262876075, 'pitch': 26.41895997374505}, 'time': '2018-06-13T16:29:46.796744', 'gyroscope': {'y': 0.18232423067092896, 'x': 0.018854090943932533, 'z': -0.1529046595096588}, 'humidity': 52.9},
